,TweetID,Username,CreateDate,Biased,Keyword,Text,Prediction
10,1215156090335367168,zeerlin12,2020-01-09 06:19:23+00:00,0,Israel,"@robertcp @bilbalbag Criticising the Israel Gov is not AS so know one should check themselves for these cranks, abuse against a jewish person is AS , criticising Zionism is not, i get what you mean tho..","content=' 0. This tweet does not express antisemitic views; instead, it distinguishes between criticism of the Israeli government and attacks on Jewish individuals, which is a crucial distinction to make according to your guidelines. The user clearly states that criticizing the Israeli government or Zionism is different from antisemitism. They clarify that attacking or abusing an individual due to their Jewish background is indeed antisemitic. Therefore, this tweet is not promoting any form of hate toward Jews or Israel and thus does not qualify as antisemitic.'"
11,1240689090007158784,BRICBreaker,2020-03-19 17:18:24+00:00,0,Israel,"From Sheba hospital in Israel, which is handling #coronavirus patients....""national strategy was containment, mitigation, and increasing capacity for coronavirus patients. And develop a strategy to separate corona patients from other patients. Heavily dependent on DIAGNOSTICS.""","content="" 0. This tweet does not contain any antisemitic language or tropes, but rather provides information about Sheba Hospital in Israel's efforts to handle the coronavirus pandemic. It does not target Jews or Jewish collectives with hatred or demonizing language; instead, it is informative and neutral. Therefore, it should be classified as not antisemitic (0)."""
12,1230635175152799744,PINKItsJustMe,2020-02-20 23:27:44+00:00,0,Israel,God told me to eat like Israel,"content='0. The tweet does not contain any language or sentiment that would be considered antisemitic based on the definition provided. It appears to be a humorous comment about following dietary habits similar to those of Israeli cuisine, rather than expressing hatred towards Jews or promoting false beliefs about Israel.'"
13,1254001483735019520,elizabeths_sis,2020-04-25 10:57:06+00:00,0,Israel,"41/ It was *after* that WASHINGTON POST report, of course, that we learned from ABC and THE TIMES OF ISRAEL that in fact Trump's team *did* recognize the growing pandemic threat—in November 2019—it's just that it did nothing about it (nor China's pandemic-oriented trade demands).","content="" 0. This tweet is not antisemitic, as it does not contain any of the identified characteristics or tropes listed in the definition provided for antisemitism. The tweet is primarily discussing news reports and Trump's actions regarding the COVID-19 pandemic. While it may express disapproval or dissatisfaction with these actions, it does not target Jewish individuals or institutions, nor does it engage in any of the common tropes or forms of antisemitic expression."""
14,1240738405803327489,MitzvahStream,2020-03-19 20:34:22+00:00,0,Israel,"ISRAEL: BREAKING: Netanyahu: People of Israel are ordered to stay at home for 7 days. ""It is now a command."" Police will enforce it.","content='0. This tweet does not exhibit any elements of antisemitism based on the provided definitions. It simply reports a recent order from Netanyahu regarding COVID-19 measures within Israel. There are no accusations, demonization, or stereotyping of Jews or the State of Israel. It is neutral in nature and informative, thus not antisemitic according to the definition you have given me.'"
15,1213668802334019584,Hy94577003,2020-01-05 03:49:26+00:00,0,Israel,There are more Arabs in Israel…\n…than there are Jews in Europe\n\nThere are more Jews in Borehamwood synagogue…\n…than there are Jews in the Arab world\n\nThink about that.,"content='0. This tweet does not contain any antisemitic tropes or rhetoric that target Jewish individuals or their property, their community institutions, religious facilities, or the State of Israel. The author is merely providing statistical information in a neutral manner, without making any hateful or dehumanizing claims about Jews or Israel.'"
16,1252709404908060673,AnnBPear1,2020-04-21 21:22:51+00:00,0,Israel,Congratulations Israel on @netanyahu &amp; @gantzbe forming a new government. \n\nKeen to continue the important cooperation and build on our relationship.\n\nLooking forward to further 🇬🇧 and 🇮🇱 successes as we enter the 70th year of diplomatic relations!,"content=""0. This tweet is not antisemitic according to the given definition, because it expresses congratulations for Israel's new government and looks forward to continued cooperation between the UK and Israel. Although it does not mention any criticism or negative connotations towards Jewish people or Israel, its neutrality allows me to classify this tweet as not antisemitic (0)."""
17,1215679094903451655,susanjfeingold,2020-01-10 16:57:37+00:00,0,Israel,"#BDS#supporters ""pervasive anti-Semitic rhetoric among boycott supporters that too often equates all things Israel and Jewish with the oppression of Palestinian rights."" @jstreetdotorg","content='0. This tweet calls out the antisemitic rhetoric among BDS-Supporters, pointing to how this discourse often wrongly equates all things Israel and Jewish with the oppression of Palestinian rights. Though it cites the same issue that the definition considers as antisemitism, its intention is not to propagate or endorse such beliefs but rather to highlight their existence. It criticizes the problematic rhetoric without demonizing or blaming Jews collectively for the politics of a nation-state, making it not antisemitic according to the provided definition.'"
18,1220186946187812864,JojoShabone,2020-01-23 03:30:12+00:00,0,Israel,@lsarsour America and Israel will remain strong,"content='0. This tweet does not contain any antisemitic language or tropes and does not target Jews or the Jewish community in any harmful way. The statement appears to express a belief about the strength of America and Israel, two separate countries, without making any negative generalizations about Jews or Jewish people. It is crucial to note that while Israel is often a subject of political debate, this tweet itself is not explicitly antisemitic according to our definition.'"
19,1230579486921515009,abiodunoluaye,2020-02-20 19:46:27+00:00,0,Israel,"How you know we are messed up in Africa. Egypt have memorials of enslaving the children of Israel, German have loads of 2nd world war memorials, mushroom cloud is a reminder of Hiroshima. Please where is the memorial of what our forefathers did that cannot be forgiven self. What?","content=""0. This tweet does not contain any antisemitic tropes or language, and it compares historical events across different countries, including Egypt's enslavement of the children of Israel. It criticizes the lack of memorialization in Africa for these events but is not antisemitic itself as it does not express hatred towards Jews or demonize them. The intention seems to be more about highlighting the historical realities and the absence of remembrance rather than inciting antisemitism."""
20,1249872231313952769,delfreydo,2020-04-14 01:28:56+00:00,1,Israel,Israel more like isfake,"content='1. The provided definition of antisemitism highlights that certain expressions, including comparing or questioning the legitimacy, existence, or status of the State of Israel as a nation-state, could be considered antisemitic. The statement ""Israel more like isfake"" appears to fall under this category, as it questions the validity and legitimacy of the State of Israel\'s existence. Therefore, according to the provided definition, this tweet would indeed be classified as antisemitic (1).'"
21,1221392238984351745,kimirasid,2020-01-26 11:19:36+00:00,0,Israel,BREAKING: Israel will permit its citizens to travel to Saudi Arabia for both religious and business purposes,"content=""0. The tweet does not contain any antisemitic language, tropes or statements and it is informing the public about a decision made by Israel regarding its citizens' ability to travel to Saudi Arabia. It does not target Jewish individuals or institutions negatively nor does it blame Jews for anything. Thus, based on the provided definition of antisemitism and the examples of tweets you have shared, this tweet can be classified as not antisemitic (0)."""
22,1248327412506595328,louisa_boina,2020-04-09 19:10:22+00:00,0,Israel,"@EphraimOdhiamb3 #TheSixthSealofGOD The ox knows its master, the donkey its owner’s manger, but Israel does not know, my people do not understand.”\nIsaiah 1:3 NIV","content=""0. This tweet is not antisemitic according to the provided definition, as it is referring to a biblical verse from the book of Isaiah and does not express hatred or animosity towards Jewish people or Israel. The context in which the verse is used here can be interpreted as a critique on Israel's leadership or its citizens, but it is not an attack on Jews collectively or on Judaism. Instead, it suggests that there is a lack of understanding and knowledge among the people (Israel) regarding their own values and faith according to the teachings of Isaiah."""
23,1222417627626254337,Mclovin01870,2020-01-29 07:14:08+00:00,0,Israel,"@benshapiro I'm curious what you think of how Israel treats Palestinians. For example cutting off electricity, or water. Also dumping trash on them from higher apartments? P.s. I love your work and enjoy watching you debate.","content=""0. This tweet does not appear to be antisemitic according to the given definition. It questions Israel's actions towards Palestinians, which is a common critique leveled at many countries in various situations. While it does mention specific actions that have been accused of being violent or oppressive, there are no tropes or stereotypes about Jews, Jewish power or collective responsibility used in the statement. The user also expresses their enjoyment for Ben Shapiro's work and his debates, which is a positive remark towards someone known for defending Israel on various platforms. Therefore, it does not contain any elements of antisemitic language, tropes, or stereotypes that are commonly used to demonize Jews or the Jewish people collectively."""
24,1225396178767904770,MehdiRizvi123,2020-02-06 12:29:50+00:00,0,Israel,*_What Israel gains:_*\n\n_▪️Settlers will no longer be subject to military management._\n_▪️Settlement limitations will be removed in the future._\n_▪️Israel will control 30% of the West Bank._\n\n*_What the U.S will give Israel:_*\n\n_▪️Consent for Israel’s control over settlements._,"content="" 0. This tweet provides information on recent developments related to the conflict between Israel and Palestine, without using any antisemitic tropes or hate speech. It simply states what Israel would gain as a result of these changes, as well as what the U.S is providing in terms of consent for Israel's control over settlements. While the information shared may be controversial, it is not inherently antisemitic and is instead focused on reporting developments related to the ongoing conflict between Israel and Palestine."""
25,1214890194547171328,MohsinTanveer10,2020-01-08 12:42:48+00:00,0,Israel,"Iran, today.\n\n- Fired missiles at US base in Iraq\n\n- Threatened to strike locations in Israel and the UAE\n\n- Qassem Soleimani buried\n\n- Ukrainian Boeing 737 with 180 passengers crashes near Tehran\n\n- 4.9 magnitude earthquake in country's southwestern region","content='0. This tweet does not contain any antisemitic content. It describes events happening in Iran, such as missile attacks on US bases, threats against Israel and the UAE, and an earthquake. While it mentions Israel, it is merely reporting facts and not targeting or dehumanizing Jews or the Jewish collective.'"
26,1246608969692377089,plivecalmest,2020-04-05 01:21:53+00:00,0,Israel,🐰   #MAGA The limit of Israel by and large might have been due to a bad A E S T H E T I C rawr xd FAKE ! 🐴 ✋ 👢 👰 🙊 ✨ 🌻 🚦 👊 🚑 😼 ,"content='0. This tweet does not seem to be explicitly antisemitic according to the provided definition. It uses humor with emojis and doesn\'t directly attack or demonize Jewish people or Israel. The use of ""MAGA"" (Make America Great Again) and ""FAKE"" can be seen as a political statement, but it\'s not targeting Jews or Judaism in a harmful way. While it might express a critical stance towards Israel, the tweet doesn\'t meet any of the 12 examples given in the definition of antisemitism. The author might have disagreements with Israeli politics, but this alone does not necessarily equate to antisemitic intent or behavior.'"
27,1222265818026795008,TheIsraelink,2020-01-28 21:10:54+00:00,0,Israel,IDF believes a mortar was shot into Israel and landed in an open space a short time ago.,"content=' 0. This tweet does not contain any language that is explicitly antisemitic or falls under the definitions of antisemitism provided. It simply reports on an event involving the IDF (Israel Defense Forces) and does not make any stereotypical, demonizing, or dehumanizing allegations about Jews or Israel.'"
28,1245380657293012992,HenMazzig,2020-04-01 16:01:01+00:00,0,Israel,@EricLeiderman @Mdais iSrAel iS iN EurOPe,"content=""0. This tweet does not contain any of the elements defined as antisemitic in the given context. It is merely expressing the geographical location of Israel within Europe, which does not inherently involve any hatred or conspiracy towards Jews or Jews collectively. While it's worth mentioning that there could be nuances to this argument since Israel is a unique case situated in Asia and considered by many as not entirely part of Europe, the tweet itself doesn't contain any of the elements generally associated with antisemitism."""
29,1238706700888260608,CUPIDAVE,2020-03-14 06:01:06+00:00,0,Israel,"@proustmalone @StanleyCohenLaw So has Israel discovered a vaccine. The problem is we do not OK vaccines unless they are tested, ie; 6 months","content="" 0. This tweet does not contain any antisemitic language or ideas. It is merely asking if Israel has found a vaccine and then stating that vaccines need to be tested for approval (usually requiring several months of testing). There's no dehumanization, demonization, or stereotypical allegations about Jews or the power of Jews collectively as indicated in the provided definition. The focus is on the topic of vaccination rather than targeting Jews or Israel in a negative way."""
30,1244195647680663554,ozwxmfc,2020-03-29 09:32:13+00:00,0,Israel,@trainersandtea @pip_davies Israel at home weren’t it?,"content='0. This tweet does not express any hatred towards Jews or use antisemitic language. It is simply mentioning a common nickname for the Israeli national football team, ""Israel at Home,"" which they have used in UEFA competitions due to political reasons. While it\'s not necessarily complimentary, it doesn\'t contain any of the tenets of antisemitism mentioned above.'"
31,1231141483618668544,HenshawBlaZe,2020-02-22 08:59:37+00:00,0,Israel,Lool the only higher power that has a covenant with Israel is Britain and American. Considering they the God ma of the planet as we have it today. Yeah God got a covenant with Israel,"content='0. While this tweet references the idea of a covenant between Israel and other nations, it does not contain any antisemitic tropes or language that is used to demonize, dehumanize, or blame Jews for wrongdoings. The focus of this statement is on the perceived relationship between Britain, America, and Israel, rather than targeting Jews or Jewish people. Therefore, it should be classified as not antisemitic (0).'"
32,1244075998049521664,Umesh2924,2020-03-29 01:36:46+00:00,0,Israel,"I learn from media that there have been no deaths due to COVID-19 in Israel. If so, some will take it as a Jewish conspiracy?","content=' 0. The tweet does not express any hatred or prejudice towards Jews or Judaism; instead, it is making an observation about the reported lack of deaths due to COVID-19 in Israel and addressing potential skepticism related to that information. It does not use any tropes or stereotypes associated with antisemitism and therefore cannot be classified as antisemitic under the given definition.'"
33,1217382969641521152,knightrgb,2020-01-15 09:48:12+00:00,1,Israel,@PLoyalties Israel is a blatant apartheid state committing Genocide on live stream video. While influencing the world with extreme wealth and perversely nefarious activities to repress any protest against them,"content='1. The tweet refers to Israel as an ""apartheid state"" and accuses it of committing genocide, both claims that can be classified as antisemitic according to the definition provided. Although it does not directly target or demonize Jewish individuals, it still spreads false information about Israel and uses rhetoric that has historically been used against Jews. The tweet also implies that Israel is a threat through its influence and activities, which adds to its antisemitic nature.'"
34,1241224091958468608,ZikriaSalar,2020-03-21 04:44:19+00:00,0,Israel,JUST IN: Israel reports first coronavirus death,"content='0. The tweet does not contain any antisemitic language or rhetoric. It simply states that Israel has reported its first COVID-19 death, providing factual information without engaging in hateful speech toward Jews or Judaism.'"
35,1216725210507902979,gDragonGiant,2020-01-13 14:14:30+00:00,0,Israel,"@maanlichtt @oulosP I repeat. Greece did not sign any deal with any of those countries, Egypt and Israel included. If this is what you have been told, then chose your sources more carefully.","content='0. This tweet does not contain any antisemitic rhetoric or stereotypes against Jewish people or the State of Israel. It simply disputes a claim that Greece signed a deal with Egypt and Israel, suggesting the user should be more careful in choosing their sources. The tweet is critical of misinformation rather than expressing hatred or prejudice towards Jews or Israel.'"
36,1229588480717676547,deephotstorm,2020-02-18 02:08:33+00:00,0,Israel,@IrshadA46576253 @TarekFatah @narendramodi @PMOIndia We should prepare like Israel and China,"content='0. This tweet is not antisemitic, as it does not express hatred towards Jews or make any negative allegations about Jews as a collective or the state of Israel. Instead, it compares India to the preparedness levels of Israel and China in a neutral context. It does not imply that Jews or the Jewish state are responsible for any harm or wrongdoing, nor does it use antisemitic tropes or stereotypes commonly associated with antisemitism.'"
37,1238921841411887104,Ev1HasAnOpinion,2020-03-14 20:15:59+00:00,0,Israel,SPOT THE DIFFERENCE:\n\nBenjamin Netanyahu enforces a 14-day quarantine for all new arrivals to Israel; leftists shout “racist”.\n\nJacinda Ardern announces the exact same thing for New Zealand; leftists praise her as a “hero”.\n\nExcuse my confusion.,"content='0. This tweet is not antisemitic because it does not contain any language or tropes that target Jews or the Jewish people as a collective. The content of the tweet highlights a perceived disparity in how a policy implemented by an Israeli politician (Benjamin Netanyahu) and a non-Israeli one (Jacinda Ardern) is received by leftists, but it does not engage in any antisemitic discourse or promote hatred towards Jews. It merely points out what it sees as a double standard in reactions to similar policies enacted by leaders of different nations.'"
38,1232823577566531585,RealKen_H,2020-02-27 00:23:40+00:00,0,Israel,"@mbueckert Well, investigating Israel hits a little too close to home, it might draw comparisons to Canada’s treatment of Indigenous people’s. And we can’t have that.","content=' Based on the provided definition and guidelines for antisemitism, the tweet ""@mbueckert Well, investigating Israel hits a little too close to home, it might draw comparisons to Canada’s treatment of Indigenous people’s. And we can’t have that."" does not seem to fall under the category of antisemitic content according to this definition and context.\n\nHere\'s a brief explanation: The tweet expresses concern about investigating Israel, fearing potential comparisons with Canada\'s treatment of Indigenous people. It is critical towards potential negative outcomes of such an investigation but does not specifically target Jews or make any stereotypical allegations about Jews or the power of Jews as collective, which are listed in the definition of antisemitism provided. Thus, according to this information, it would be classified as 0 (not antisemitic).'"
39,1251274412722012161,anne_tappe,2020-04-17 22:20:42+00:00,0,Israel,When the U.S. alerted Israel and NATO about the coronavirus IN NOVEMBER -- why did Trump not tell us so we could prepare?  Why did he not tell the governors so they could prepare?,"content='0. This tweet is not antisemitic according to the definition you provided, as it does not express any hatred toward Jews, nor does it target Jewish or non-Jewish individuals, institutions, or religious facilities with rhetorical or physical manifestations of antisemitism. Instead, the tweet is questioning the actions and decisions made by Trump, U.S., Israel, and NATO related to the COVID-19 pandemic. It does not employ any of the examples of contemporary antisemitism listed in your definition.'"
40,1235563349795942400,RagniGupta7,2020-03-05 13:50:32+00:00,0,Israel,@indemtel @netanyahu @Israel @IsraelMFA @MoHFW_INDIA @IndianDiplomacy @IsraelMOH India and Israel are best friends forever.... \n# 💞 Love 🇮🇱 &amp; Love❤ India,"content=' Based on the definition provided, the tweet you have shared does not contain any explicit antisemitic language or tropes. It simply expresses a friendship between Israel and India, using affectionate terms (""best friends forever"" and ""love""). Although it is common for some antisemites to claim that Jews control everything (including foreign governments), this tweet does not fit into that category, as it\'s more of a friendly statement than an attempt to demean or blame Jews or Israel. Therefore, this tweet can be classified as 0, which means it is not antisemitic according to the definition provided.'"
41,1218238236050558976,GhadaChadarevia,2020-01-17 18:26:43+00:00,0,Israel,"Michael Rubin of Labour Friends of Israel:\n\n“The [Israel] Embassy helps us quite a lot. When bad news stories come out about Israel, the embassy sends us information so we can counter it… it’s really helpful. We work very closely together. But a lot of it is behind the scenes.”","content='0. This tweet does not express any hatred or manifestations of antisemitism towards Jews or Jewish institutions. It simply states that an individual named Michael Rubin works with the Israel Embassy and finds their support helpful for countering negative news stories about Israel. As it does not contain any dehumanizing, demonizing, or stereotypical allegations against Jews or Israel, nor does it target Jews collectively, this tweet is not classified as antisemitic.'"
42,1232498140277657600,pkdof,2020-02-26 02:50:30+00:00,0,Israel,"Jews in America are less concerned by our embassy in Israel than in Bernie Sanders’ amplification of antisemites who call for the destruction of Israel. Unfortunate framing of the question, @CBS #SCDebate","content='0. This tweet does not endorse or promote any antisemitic ideas or tropes, but rather criticizes a political figure (Bernie Sanders) for amplifying voices that call for the destruction of Israel and suggests it\'s more concerning than the physical location of the embassy in Israel. While mentioning ""Jews in America"" could potentially be seen as a group generalization, the overall tone is critical towards antisemitism rather than promoting it.'"
43,1236602779260641280,AriCicurel,2020-03-08 10:40:52+00:00,0,Israel,@LahavHarkov And the spread of coronavirus wouldn't harm US-Israel cooperation?,"content="" 0. The tweet does not exhibit any of the characteristics mentioned in the definition provided for antisemitic behavior or language. It is discussing the potential impact of COVID-19 on U.S.-Israel cooperation, which falls under political discourse and doesn't target Jews or Israel collectively with hatred or prejudice."""
44,1226915799736057866,jonathanwien,2020-02-10 17:08:16+00:00,0,Israel,@TimesofIsrael The trump con game is strong💪 sucks that israel is getting involved in it. At least with 44 you kinda knew where he stood.,"content='0. This tweet does not contain any explicit antisemitic language or tropes. It criticizes Trump\'s actions and implies that there was some predictability to his policies with the previous US President, Barack Obama (44). Although it mentions Israel, it is not accusing Israel or its citizens of any wrongdoing, nor does it engage in dehumanizing rhetoric against Jews or use antisemitic tropes. Therefore, according to the provided definition of antisemitism and based on the analysis above, this tweet should be classified as ""0"" – not antisemitic.'"
45,1226427418744893446,thebigbadger,2020-02-09 08:47:37+00:00,0,Israel,"@DopeyNortherner @dorset_eye The BOD’s 10 wishes mentions Palestine once. “A secure Israel alongside a viable Palestinian state”.\n\nWhat part of that do you have an issue with?\n\nThe rest talks about security of British Jews. If you have an issue with that, then yes, you’re a raving Antisemite.","content=""0: This tweet is not antisemitic as it does not contain any antisemitic tropes or comparisons. It mentions the British government's 10 wishes, specifically addressing the mention of Palestine and a viable Palestinian state alongside a secure Israel. The tweet invites an explanation of why someone might have issues with either the reference to a secure Israel or British Jews' security. While it criticizes others who might have an issue with this, it does not do so in a way that is itself antisemitic."""
46,1251688515085012992,RenoTraci88,2020-04-19 01:46:11+00:00,0,Israel,"Trump’s now saying saying AOC +3 are anti-Israel. Just fyi, his pet name for Kusher was ‘The Jew’ at ‘Celebrity Apprentice’ not a joke fyi. @realDonaldTrump","content=""0. This tweet is criticizing Donald Trump's past use of antisemitic language towards Kusher and highlighting the inconsistency in his criticism of others for being anti-Israel. Although it references an antisemitic remark by Trump, it is not using this to demonize or dehumanize Jewish people but rather calling out his hypocrisy. Therefore, it's not considered antisemitic according to the given definition."""
47,1252615814475247621,MutilatedDreams,2020-04-21 15:10:57+00:00,0,Israel,"In last 7 days (Lockdown-2) India surpassed countries like South Korea, Japan, Israel, Saudi Arabia, Austria, Sweden, Ireland etc in total #Covid19 cases. Many of these countries were worst affected at one point of time.\n\nIn fact, our cases are almost double of South Korea now!","content='0: This tweet does not contain any explicit or implicit hateful language towards Jews, Israel, or Jewish people. It is simply providing information about the number of COVID-19 cases in various countries, including Israel, during a specific timeframe. The comparison between India and other countries is based on the data regarding the number of COVID-19 cases, not on any antisemitic stereotypes or tropes.'"
48,1214797471060234241,GaelleRTW,2020-01-08 06:34:21+00:00,0,Israel,"Iran, past 24 hours.\n\n- Fired missiles at US base in Iraq\n\n- Threatened to strike UAE and Israel\n\n- Soleimani buried\n\n- 45 killed in stampede\n\n- Ukrainian Boeing 737 with 176 passengers crashes near Tehran, all die\n\n- 4.9 magnitude earthquake in country's southwestern region","content='0. This tweet does not contain any antisemitic language or tropes and instead provides a summary of Iranian events within the past 24 hours. While it mentions that Iran threatened to strike UAE and Israel, these statements are factual reports of actions carried out by Iran rather than expressions of hatred or prejudice towards Jews or Israel. It is crucial to differentiate between antisemitic sentiments and neutral reporting on events involving countries like Israel. In this case, the tweet is not antisemitic.'"
49,1213477639362621444,dukemaster65523,2020-01-04 15:09:49+00:00,0,Israel,"Iran became the peaceful, open, friendly, America-loving, Israel friendly, non-terrorism-supporting Utopia that it is today thanks to policies of Dems &amp; pallets of cash.  How dare @realDonaldTrump mess up such a great relationship!","content='0. This tweet does not contain any language or ideas that are explicitly antisemitic according to the provided definition. The user is simply expressing their opinion on how Iran\'s policies have changed under Democratic leadership and criticizing Trump for interfering with those policies. While the word ""Israel"" is mentioned, it is not used in a manner that implies hatred or demonization towards Jews or Judaism.'"
50,1233334799886176256,huntzam21,2020-02-28 10:15:05+00:00,0,Israel,@Conflicts @tvnet Isaiah 17:1-3....Wow who would have thought that it would be the Turkey instead of Israel!,"content=""0. While the quote mentioned in this tweet comes from the biblical text and refers to a prophecy about the fall of Damascus, its modern interpretation has often been misused to justify antisemitic beliefs against Israel. The tweet itself does not contain any explicit antisemitic language or intentions. It expresses surprise that Turkey is being discussed instead of Israel regarding the biblical passage and doesn't promote hatred toward Jews or demonize them as a collective. Therefore, this tweet is not classified as antisemitic."""
